THÔNG TIN SP,,,,,,,,PHÂN LOẠI,GIÁ SX,TỒN KHO,,
PO250,PO250-BENHAT-XXL,PO250,BE NHẠT,XXL,,,,,1,0,0 đ,
149,CASPER,PO251,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"130,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO251,PO251-BENHAT-M,PO251,BE NHẠT,M,,,,,1,0,0 đ,
PO251,PO251-BENHAT-L,PO251,BE NHẠT,L,,,,,1,0,0 đ,
PO251,PO251-BENHAT-XL,PO251,BE NHẠT,XL,,,,,1,0,0 đ,
PO251,PO251-BENHAT-XXL,PO251,BE NHẠT,XXL,,,,,1,0,0 đ,
150,SƠ MI OXFORD PREMIUM,PO252,A THANH,PHỐI,REGULAR,,SƠ MI,,"158,000 đ","1,791","282,978,000 đ",4%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO252,PO252-TRANG-M,PO252,TRẮNG,M,,,,,0,139,"21,962,000 đ",
PO252,PO252-TRANG-L,PO252,TRẮNG,L,,,,,0,177,"27,966,000 đ",
PO252,PO252-TRANG-XL,PO252,TRẮNG,XL,,,,,0,304,"48,032,000 đ",
PO252,PO252-TRANG-XXL,PO252,TRẮNG,XXL,,,,,0,529,"83,582,000 đ",
PO252,PO252-XANHNHAT-M,PO252,XANH NHẠT,M,,,,,0,100,"15,800,000 đ",
PO252,PO252-XANHNHAT-L,PO252,XANH NHẠT,L,,,,,0,118,"18,644,000 đ",
PO252,PO252-XANHNHAT-XL,PO252,XANH NHẠT,XL,,,,,0,112,"17,696,000 đ",
PO252,PO252-XANHNHAT-XXL,PO252,XANH NHẠT,XXL,,,,,0,298,"47,084,000 đ",
PO252,PO252-NAVY-M,PO252,NAVY,M,,,,,1,8,"1,264,000 đ",
PO252,PO252-NAVY-L,PO252,NAVY,L,,,,,1,2,"316,000 đ",
PO252,PO252-NAVY-XL,PO252,NAVY,XL,,,,,1,2,"316,000 đ",
PO252,PO252-NAVY-XXL,PO252,NAVY,XXL,,,,,1,2,"316,000 đ",
151,ASTON,PO253,A THANH,PHỐI,REGULAR,,ÁO POLO,,"195,000 đ",377,"73,515,000 đ",1%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO253,PO253-KEM-S,PO253,KEM,S,,,,,1,0,0 đ,
PO253,PO253-KEM-M,PO253,KEM,M,,,,,1,0,0 đ,
PO253,PO253-KEM-L,PO253,KEM,L,,,,,1,49,"9,555,000 đ",
PO253,PO253-KEM-XL,PO253,KEM,XL,,,,,0,160,"31,200,000 đ",
PO253,PO253-DEN-S,PO253,ĐEN,S,,,,,1,51,"9,945,000 đ",
PO253,PO253-DEN-M,PO253,ĐEN,M,,,,,1,87,"16,965,000 đ",
PO253,PO253-DEN-L,PO253,ĐEN,L,,,,,1,29,"5,655,000 đ",
PO253,PO253-DEN-XL,PO253,ĐEN,XL,,,,,1,1,"195,000 đ",
152,ORIN,PO254,A THANH,PHỐI,REGULAR,,ÁO POLO,,"198,000 đ",111,"21,978,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO254,PO254-BE-S,PO254,BE,S,,,,,1,10,"1,980,000 đ",
PO254,PO254-BE-S,PO254,BE,M,,,,,1,10,"1,980,000 đ",
PO254,PO254-BE-S,PO254,BE,L,,,,,1,10,"1,980,000 đ",
PO254,PO254-BE-S,PO254,BE,XL,,,,,1,10,"1,980,000 đ",
PO254,PO254-DEN-S,PO254,ĐEN,S,,,,,1,65,"12,870,000 đ",
PO254,PO254-DEN-M,PO254,ĐEN,M,,,,,1,0,0 đ,
PO254,PO254-DEN-L,PO254,ĐEN,L,,,,,1,0,0 đ,
PO254,PO254-DEN-XL,PO254,ĐEN,XL,,,,,1,6,"1,188,000 đ",
153,SHORT JEAN,PO255,LC,PHỐI,REGULAR,,QUẦN NGẮN,,"145,000 đ",623,"90,335,000 đ",1%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO255,PO255-XANHNHAT-29,PO255,XANH NHẠT,29,,,,,1,51,"7,395,000 đ",
PO255,PO255-XANHNHAT-30,PO255,XANH NHẠT,30,,,,,0,105,"15,225,000 đ",
PO255,PO255-XANHNHAT-31,PO255,XANH NHẠT,31,,,,,1,20,"2,900,000 đ",
PO255,PO255-XANHNHAT-32,PO255,XANH NHẠT,32,,,,,1,5,"725,000 đ",
PO255,PO255-XANHNHAT-34,PO255,XANH NHẠT,34,,,,,1,0,0 đ,
PO255,PO255-XANHDAM-29,PO255,XANH ĐẬM,29,,,,,1,36,"5,220,000 đ",
PO255,PO255-XANHDAM-30,PO255,XANH ĐẬM,30,,,,,1,46,"6,670,000 đ",
PO255,PO255-XANHDAM-31,PO255,XANH ĐẬM,31,,,,,1,0,0 đ,
PO255,PO255-XANHDAM-32,PO255,XANH ĐẬM,32,,,,,1,0,0 đ,
PO255,PO255-XANHDAM-34,PO255,XANH ĐẬM,34,,,,,1,0,0 đ,
PO255,PO255-DEN-29,PO255,ĐEN,29,,,,,1,77,"11,165,000 đ",
PO255,PO255-DEN-30,PO255,ĐEN,30,,,,,0,141,"20,445,000 đ",
PO255,PO255-DEN-31,PO255,ĐEN,31,,,,,1,82,"11,890,000 đ",
PO255,PO255-DEN-32,PO255,ĐEN,32,,,,,1,60,"8,700,000 đ",
PO255,PO255-DEN-34,PO255,ĐEN,34,,,,,1,0,0 đ,
154,STRIPE,PO256,TVT,PHỐI,REGULAR,,ÁO POLO,,"129,000 đ",1,"129,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO256,PO256-KEMNHAT-M,PO256,KEM NHẠT,M,,,,,1,0,0 đ,
PO256,PO256-KEMNHAT-L,PO256,KEM NHẠT,L,,,,,1,1,"129,000 đ",
PO256,PO256-KEMNHAT-XL,PO256,KEM NHẠT,XL,,,,,1,0,0 đ,
PO256,PO256-KEMNHAT-XXL,PO256,KEM NHẠT,XXL,,,,,1,0,0 đ,
155,HALLER,PO257,A THANH,PHỐI,REGULAR,,SƠ MI,,"150,000 đ",19,"2,850,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO257,PO257-BE-M,PO257,BE,M,,,,,1,0,0 đ,
PO257,PO257-BE-L,PO257,BE,L,,,,,1,0,0 đ,
PO257,PO257-BE-XL,PO257,BE,XL,,,,,1,0,0 đ,
PO257,PO257-BE-XXL,PO257,BE,XXL,,,,,1,18,"2,700,000 đ",
PO257,PO257-TRANG-M,PO257,TRẮNG,M,,,,,1,0,0 đ,
PO257,PO257-TRANG-L,PO257,TRẮNG,L,,,,,1,0,0 đ,
PO257,PO257-TRANG-XL,PO257,TRẮNG,XL,,,,,1,0,0 đ,
PO257,PO257-TRANG-XXL,PO257,TRẮNG,XXL,,,,,1,1,"150,000 đ",
156,POPLIN,PO258,A THANH,PHỐI,REGULAR,,SƠ MI,,"160,000 đ","1,922","307,520,000 đ",4%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO258,PO258-TRANG-M,PO258,TRẮNG,M,,,,,1,94,"15,040,000 đ",
PO258,PO258-TRANG-L,PO258,TRẮNG,L,,,,,0,107,"17,120,000 đ",
PO258,PO258-TRANG-XL,PO258,TRẮNG,XL,,,,,0,171,"27,360,000 đ",
PO258,PO258-TRANG-XXL,PO258,TRẮNG,XXL,,,,,0,160,"25,600,000 đ",
PO258,PO258-BE-M,PO258,BE,M,,,,,0,173,"27,680,000 đ",
PO258,PO258-BE-L,PO258,BE,L,,,,,0,228,"36,480,000 đ",
PO258,PO258-BE-XL,PO258,BE,XL,,,,,0,223,"35,680,000 đ",
PO258,PO258-BE-XXL,PO258,BE,XXL,,,,,0,158,"25,280,000 đ",
PO258,PO258-DEN-M,PO258,ĐEN,M,,,,,0,174,"27,840,000 đ",
PO258,PO258-DEN-L,PO258,ĐEN,L,,,,,0,190,"30,400,000 đ",
PO258,PO258-DEN-XL,PO258,ĐEN,XL,,,,,0,159,"25,440,000 đ",
PO258,PO258-DEN-XXL,PO258,ĐEN,XXL,,,,,1,85,"13,600,000 đ",
157,DRILL,PO259,TVT,PHỐI,REGULAR,,ÁO THUN,,"128,000 đ",36,"4,608,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO259,PO259-KEM-M,PO259,KEM,M,,,,,1,0,0 đ,
PO259,PO259-KEM-L,PO259,KEM,L,,,,,1,0,0 đ,
PO259,PO259-KEM-XL,PO259,KEM,XL,,,,,1,0,0 đ,
PO259,PO259-KEM-XXL,PO259,KEM,XXL,,,,,1,36,"4,608,000 đ",
158,IRISH,PO260,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"132,000 đ",337,"44,484,000 đ",1%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO260,PO260-KEM-M,PO260,KEM,M,,,,,0,231,"30,492,000 đ",
PO260,PO260-KEM-L,PO260,KEM,L,,,,,1,1,"132,000 đ",
PO260,PO260-KEM-XL,PO260,KEM,XL,,,,,1,52,"6,864,000 đ",
PO260,PO260-KEM-XXL,PO260,KEM,XXL,,,,,1,53,"6,996,000 đ",
159,ASYL,PO261,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"130,000 đ",80,"10,400,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO261,PO261-NAVY-M,PO261,NAVY,M,,,,,1,80,"10,400,000 đ",
PO261,PO261-NAVY-L,PO261,NAVY,L,,,,,1,0,0 đ,
PO261,PO261-NAVY-XL,PO261,NAVY,XL,,,,,1,0,0 đ,
PO261,PO261-NAVY-XXL,PO261,NAVY,XXL,,,,,1,0,0 đ,
160,POPPY,PO262,A THANH,PHỐI,REGULAR,,TAY DÀI,,"153,000 đ",64,"9,792,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO262,PO262-NAVY-M,PO262,NAVY,M,,,,,1,0,0 đ,
PO262,PO262-NAVY-L,PO262,NAVY,L,,,,,1,27,"4,131,000 đ",
PO262,PO262-NAVY-XL,PO262,NAVY,XL,,,,,1,31,"4,743,000 đ",
PO262,PO262-NAVY-XXL,PO262,NAVY,XXL,,,,,1,6,"918,000 đ",
161,KIR,PO263,A BẢO,PHỐI,REGULAR,,TAY DÀI,,"132,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO263,PO263-BENHAT-M,PO263,BE NHẠT,M,,,,,1,0,0 đ,
PO263,PO263-BENHAT-L,PO263,BE NHẠT,L,,,,,1,0,0 đ,
PO263,PO263-BENHAT-XL,PO263,BE NHẠT,XL,,,,,1,0,0 đ,
PO263,PO263-BENHAT-XXL,PO263,BE NHẠT,XXL,,,,,1,0,0 đ,
162,SIMILI TOTE BAG,PO264,KIM NGUYÊN KHẢI,PHỐI,REGULAR,,PHỤ KIỆN,,"76,000 đ",54,"4,104,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO264,PO264-NAVY,PO264,NAVY,,,,,,1,0,0 đ,
PO264,PO264-NAU,PO264,NÂU,,,,,,1,54,"4,104,000 đ",
163,GẤU SYMBOL,PO265,THIÊN NGA,PHỐI,REGULAR,,PHỤ KIỆN,,"35,000 đ",2,"70,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO265,PO265-TRANG,PO265,TRẮNG,,,,,,1,2,"70,000 đ",
PO265,PO265-NAVY,PO265,NAVY,,,,,,1,0,0 đ,
PO265,PO265-DO,PO265,ĐỎ,,,,,,1,0,0 đ,
164,EPIC,PO266,VVT,PHỐI,REGULAR,,ÁO POLO,,"150,000 đ",538,"80,700,000 đ",1%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO266,PO266-TRANGKEM-M,PO266,TRẮNG KEM,M,,,,,1,0,0 đ,
PO266,PO266-TRANGKEM-L,PO266,TRẮNG KEM,L,,,,,1,0,0 đ,
PO266,PO266-TRANGKEM-XL,PO266,TRẮNG KEM,XL,,,,,1,0,0 đ,
PO266,PO266-TRANGKEM-XXL,PO266,TRẮNG KEM,XXL,,,,,1,0,0 đ,
PO266,PO266-BEDAM-M,PO266,BE ĐẬM,M,,,,,0,223,"33,450,000 đ",
PO266,PO266-BEDAM-L,PO266,BE ĐẬM,L,,,,,1,44,"6,600,000 đ",
PO266,PO266-BEDAM-XL,PO266,BE ĐẬM,XL,,,,,0,136,"20,400,000 đ",
PO266,PO266-BEDAM-XXL,PO266,BE ĐẬM,XXL,,,,,1,0,0 đ,
PO266,PO266-NAVY-M,PO266,NAVY,M,,,,,0,120,"18,000,000 đ",
PO266,PO266-NAVY-L,PO266,NAVY,L,,,,,1,0,0 đ,
PO266,PO266-NAVY-XL,PO266,NAVY,XL,,,,,1,15,"2,250,000 đ",
PO266,PO266-NAVY-XXL,PO266,NAVY,XXL,,,,,1,0,0 đ,
165,AXEL,PO268,A THANH,PHỐI,REGULAR,,ÁO POLO,,"127,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO268,PO268-DEN-M,PO268,ĐEN,M,,,,,1,0,0 đ,
PO268,PO268-DEN-L,PO268,ĐEN,L,,,,,1,0,0 đ,
PO268,PO268-DEN-XL,PO268,ĐEN,XL,,,,,1,0,0 đ,
PO268,PO268-DEN-XXL,PO268,ĐEN,XXL,,,,,1,0,0 đ,
166,LEGEND,PO269,A THANH,PHỐI,REGULAR,,ÁO POLO,,"128,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO269,PO269-NAVY-M,PO269,NAVY,M,,,,,1,0,0 đ,
PO269,PO269-NAVY-L,PO269,NAVY,L,,,,,1,0,0 đ,
PO269,PO269-NAVY-XL,PO269,NAVY,XL,,,,,1,0,0 đ,
PO269,PO269-NAVY-XXL,PO269,NAVY,XXL,,,,,1,0,0 đ,
167,REGAL,PO270,TVT,PHỐI,REGULAR,,ÁO POLO,,"143,000 đ",284,"40,612,000 đ",1%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO270,PO270-BE-M,PO270,BE,M,,,,,1,74,"10,582,000 đ",
PO270,PO270-BE-L,PO270,BE,L,,,,,1,55,"7,865,000 đ",
PO270,PO270-BE-XL,PO270,BE,XL,,,,,1,87,"12,441,000 đ",
PO270,PO270-BE-XXL,PO270,BE,XXL,,,,,1,68,"9,724,000 đ",
169,GALOR,PO272,TVT,PHỐI,REGULAR,,ÁO POLO,,"124,000 đ",849,"105,276,000 đ",1%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO272,PO272-KEM-M,PO272,KEM,M,,,,,1,68,"8,432,000 đ",
PO272,PO272-KEM-L,PO272,KEM,L,,,,,0,105,"13,020,000 đ",
PO272,PO272-KEM-XL,PO272,KEM,XL,,,,,1,86,"10,664,000 đ",
PO272,PO272-KEM-XXL,PO272,KEM,XXL,,,,,1,26,"3,224,000 đ",
PO272,PO272-DODO-M,PO272,ĐỎ ĐÔ,M,,,,,1,42,"5,208,000 đ",
PO272,PO272-DODO-L,PO272,ĐỎ ĐÔ,L,,,,,1,39,"4,836,000 đ",
PO272,PO272-DODO-XL,PO272,ĐỎ ĐÔ,XL,,,,,1,58,"7,192,000 đ",
PO272,PO272-DODO-XXL,PO272,ĐỎ ĐÔ,XXL,,,,,1,8,"992,000 đ",
PO272,PO272-CAFE-M,PO272,CAFE,M,,,,,0,124,"15,376,000 đ",
PO272,PO272-CAFE-L,PO272,CAFE,L,,,,,0,140,"17,360,000 đ",
PO272,PO272-CAFE-XL,PO272,CAFE,XL,,,,,0,109,"13,516,000 đ",
PO272,PO272-CAFE-XXL,PO272,CAFE,XXL,,,,,1,44,"5,456,000 đ",
170,ROYI,PO267,VVT,PHỐI,REGULAR,,ÁO POLO,,"156,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO267,PO267-XAM-M,PO267,XÁM ĐẬM,M,,,,,1,0,0 đ,
PO267,PO267-XAM-L,PO267,XÁM ĐẬM,L,,,,,1,0,0 đ,
PO267,PO267-XAM-XL,PO267,XÁM ĐẬM,XL,,,,,1,0,0 đ,
PO267,PO267-XAM-XXL,PO267,XÁM ĐẬM,XXL,,,,,1,0,0 đ,
171,JACKSON,PO274,TVT,PHỐI,REGULAR,,ÁO POLO,,"153,000 đ",433,"66,249,000 đ",1%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO274,PO274-XANHLA-M,PO274,XANH LÁ,M,,,,,1,55,"8,415,000 đ",
PO274,PO274-XANHLA-L,PO274,XANH LÁ,L,,,,,1,44,"6,732,000 đ",
PO274,PO274-XANHLA-XL,PO274,XANH LÁ,XL,,,,,1,60,"9,180,000 đ",
PO274,PO274-XANHLA-XXL,PO274,XANH LÁ,XXL,,,,,1,31,"4,743,000 đ",
PO274,PO274-BE-M,PO274,BE,M,,,,,1,79,"12,087,000 đ",
PO274,PO274-BE-L,PO274,BE,L,,,,,1,70,"10,710,000 đ",
PO274,PO274-BE-XL,PO274,BE,XL,,,,,1,65,"9,945,000 đ",
PO274,PO274-BE-XXL,PO274,BE,XXL,,,,,1,29,"4,437,000 đ",
172,CLASSIC DIAMOND V2,PO276,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"115,000 đ","3,037","349,255,000 đ",5%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO276,PO276-DONAU-M,PO276,ĐỎ NÂU,M,,,,,0,142,"16,330,000 đ",
PO276,PO276-DONAU-L,PO276,ĐỎ NÂU,L,,,,,0,180,"20,700,000 đ",
PO276,PO276-DONAU-XL,PO276,ĐỎ NÂU,XL,,,,,0,126,"14,490,000 đ",
PO276,PO276-DONAU-XXL,PO276,ĐỎ NÂU,XXL,,,,,1,60,"6,900,000 đ",
PO276,PO276-BENHAT-M,PO276,BE NHẠT,M,,,,,0,267,"30,705,000 đ",
PO276,PO276-BENHAT-L,PO276,BE NHẠT,L,,,,,1,18,"2,070,000 đ",
PO276,PO276-BENHAT-XL,PO276,BE NHẠT,XL,,,,,1,42,"4,830,000 đ",
PO276,PO276-BENHAT-XXL,PO276,BE NHẠT,XXL,,,,,1,96,"11,040,000 đ",
PO276,PO276-TRANG-M,PO276,TRẮNG,M,,,,,0,344,"39,560,000 đ",
PO276,PO276-TRANG-L,PO276,TRẮNG,L,,,,,1,0,0 đ,
PO276,PO276-TRANG-XL,PO276,TRẮNG,XL,,,,,0,158,"18,170,000 đ",
PO276,PO276-TRANG-XXL,PO276,TRẮNG,XXL,,,,,0,194,"22,310,000 đ",
PO276,PO276-DEN-M,PO276,ĐEN,M,,,,,0,531,"61,065,000 đ",
PO276,PO276-DEN-L,PO276,ĐEN,L,,,,,0,233,"26,795,000 đ",
PO276,PO276-DEN-XL,PO276,ĐEN,XL,,,,,1,76,"8,740,000 đ",
PO276,PO276-DEN-XXL,PO276,ĐEN,XXL,,,,,1,54,"6,210,000 đ",
PO276,PO276-NAVY-M,PO276,NAVY,M,,,,,0,495,"56,925,000 đ",
PO276,PO276-NAVY-L,PO276,NAVY,L,,,,,1,1,"115,000 đ",
PO276,PO276-NAVY-XL,PO276,NAVY,XL,,,,,1,0,0 đ,
PO276,PO276-NAVY-XXL,PO276,NAVY,XXL,,,,,1,20,"2,300,000 đ",
173,LENIX,PO275,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"121,000 đ",127,"15,367,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO275,PO275-DONAU-M,PO275,ĐỎ NÂU,M,,,,,1,0,0 đ,
PO275,PO275-DONAU-L,PO275,ĐỎ NÂU,L,,,,,1,0,0 đ,
PO275,PO275-DONAU-XL,PO275,ĐỎ NÂU,XL,,,,,1,0,0 đ,
PO275,PO275-DONAU-XXL,PO275,ĐỎ NÂU,XXL,,,,,1,0,0 đ,
PO275,PO275-NAVY-M,PO275,NAVY,M,,,,,1,78,"9,438,000 đ",
PO275,PO275-NAVY-L,PO275,NAVY,L,,,,,1,0,0 đ,
PO275,PO275-NAVY-XL,PO275,NAVY,XL,,,,,1,20,"2,420,000 đ",
PO275,PO275-NAVY-XXL,PO275,NAVY,XXL,,,,,1,29,"3,509,000 đ",
174,BRIDON,PO277,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"129,000 đ",88,"11,352,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO277,PO277-NAVY-M,PO277,NAVY,M,,,,,1,2,"258,000 đ",
PO277,PO277-NAVY-L,PO277,NAVY,L,,,,,1,0,0 đ,
PO277,PO277-NAVY-XL,PO277,NAVY,XL,,,,,1,0,0 đ,
PO277,PO277-NAVY-XXL,PO277,NAVY,XXL,,,,,1,0,0 đ,
PO277,PO277-BENHAT-M,PO277,BE NHẠT,M,,,,,1,37,"4,773,000 đ",
PO277,PO277-BENHAT-L,PO277,BE NHẠT,L,,,,,1,0,0 đ,
PO277,PO277-BENHAT-XL,PO277,BE NHẠT,XL,,,,,1,16,"2,064,000 đ",
PO277,PO277-BENHAT-XXL,PO277,BE NHẠT,XXL,,,,,1,33,"4,257,000 đ",
175,CHILLI,PO278,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"135,000 đ",39,"5,265,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO278,PO278-BEDAM-M,PO278,BE ĐẬM,M,,,,,1,9,"1,215,000 đ",
PO278,PO278-BEDAM-L,PO278,BE ĐẬM,L,,,,,1,0,0 đ,
PO278,PO278-BEDAM-XL,PO278,BE ĐẬM,XL,,,,,1,2,"270,000 đ",
PO278,PO278-BEDAM-XXL,PO278,BE ĐẬM,XXL,,,,,1,28,"3,780,000 đ",
PO278,PO278-DONAU-M,PO278,ĐỎ NÂU,M,,,,,1,0,0 đ,
PO278,PO278-DONAU-L,PO278,ĐỎ NÂU,L,,,,,1,0,0 đ,
PO278,PO278-DONAU-XL,PO278,ĐỎ NÂU,XL,,,,,1,0,0 đ,
PO278,PO278-DONAU-XXL,PO278,ĐỎ NÂU,XXL,,,,,1,0,0 đ,
176,NÓN STALLION,PO273,TÂN HUY HOÀNG_NÓN,PHỐI,REGULAR,,PHỤ KIỆN,,"60,000 đ",411,"24,660,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO273,PO273-KHAKI,PO273,KHAKI,,,,,,0,187,"11,220,000 đ",
PO273,PO273-DO,PO273,ĐỎ,,,,,,0,224,"13,440,000 đ",
